SERVICE;PROTOCOL;DIR;SRC;SRCPORT;DEST;DESTPORT;STATE;AGE;EXP;PKTS;BYTES
HTTPS;UDP;Out;177.200.93.126;10925;201.148.102.77;443;MULTIPLE:MULTIPLE;00:10:22;00:01:00;23363;25400820
DNS;UDP;In;192.168.64.28;49239;192.168.64.1;53;MULTIPLE:MULTIPLE;04:45:04;00:00:27;22944;2156736
HTTPS;UDP;In;192.168.88.35;45235;201.148.102.161;443;MULTIPLE:MULTIPLE;01:28:36;00:00:51;22637;24110178
HTTPS;UDP;Out;177.200.93.126;62735;201.148.102.161;443;MULTIPLE:MULTIPLE;01:28:36;00:00:51;22637;24110178
SIP;UDP;In;191.31.104.143;5060;192.168.160.34;5060;MULTIPLE:MULTIPLE;19:08:17;00:00:24;22299;14839204
SIP;UDP;Out;191.31.104.143;5060;192.168.160.34;5060;MULTIPLE:MULTIPLE;19:08:17;00:00:24;22299;14839204
HTTP;TCP;In;192.168.88.35;56892;43.132.84.29;80;FIN_WAIT_2:ESTABLISHED;00:07:14;00:11:33;22185;25219192
HTTP;TCP;Out;177.200.93.126;54610;43.132.84.29;80;ESTABLISHED:FIN_WAIT_2;00:07:14;00:11:33;22185;25219192
HTTP;TCP;In;179.234.148.191;57040;10.0.62.2;80;ESTABLISHED:ESTABLISHED;07:08:05;00:00:00;21407;4973813
HTTP;TCP;Out;179.234.148.191;57040;10.0.62.2;80;ESTABLISHED:ESTABLISHED;07:08:05;00:00:00;21407;4973813
HTTPS;TCP;In;192.168.180.72;64832;20.197.71.89;443;ESTABLISHED:ESTABLISHED;02:23:55;23:59:18;21294;2328889
HTTPS;TCP;Out;177.200.93.126;59208;20.197.71.89;443;ESTABLISHED:ESTABLISHED;02:23:55;23:59:18;21294;2328889
HTTPS;TCP;In;192.168.196.14;48490;201.148.102.162;443;FIN_WAIT_2:ESTABLISHED;00:08:06;00:10:04;21229;24720241
HTTPS;TCP;Out;177.200.93.126;47316;201.148.102.162;443;ESTABLISHED:FIN_WAIT_2;00:08:06;00:10:04;21229;24720241
HTTPS;TCP;In;192.168.188.189;40112;201.0.244.32;443;ESTABLISHED:ESTABLISHED;00:02:52;23:58:49;21074;21193294
HTTPS;TCP;Out;177.200.93.126;32134;201.0.244.32;443;ESTABLISHED:ESTABLISHED;00:02:52;23:58:49;21074;21193294
HTTPS;TCP;In;192.168.88.35;44022;201.148.102.146;443;FIN_WAIT_2:ESTABLISHED;00:06:41;00:13:26;20897;21914831
HTTPS;TCP;Out;177.200.93.126;2522;201.148.102.146;443;ESTABLISHED:FIN_WAIT_2;00:06:41;00:13:26;20897;21914831
HTTPS;TCP;In;10.100.20.11;18839;20.198.162.76;443;ESTABLISHED:ESTABLISHED;18:37:52;23:59:43;20888;2662385
HTTPS;TCP;Out;201.65.78.233;3799;20.198.162.76;443;ESTABLISHED:ESTABLISHED;18:37:52;23:59:43;20888;2662385
HTTPS;TCP;In;192.168.196.92;40354;45.60.17.103;443;ESTABLISHED:ESTABLISHED;07:31:32;23:59:56;20675;7151332
HTTPS;TCP;Out;201.65.78.233;41589;45.60.17.103;443;ESTABLISHED:ESTABLISHED;07:31:32;23:59:56;20675;7151332
HTTPS;TCP;In;192.168.160.12;50665;20.198.162.78;443;ESTABLISHED:ESTABLISHED;07:24:13;23:59:22;20669;2086288
HTTPS;TCP;Out;201.65.78.233;31985;20.198.162.78;443;ESTABLISHED:ESTABLISHED;07:24:13;23:59:22;20669;2086288
HTTPS;TCP;Out;201.65.78.233;35413;188.172.244.160;443;ESTABLISHED:ESTABLISHED;12:24:17;23:59:47;20197;1580601
HTTPS;UDP;In;192.168.88.35;55123;201.148.102.83;443;MULTIPLE:MULTIPLE;00:10:24;00:00:41;19685;22975441
HTTPS;UDP;Out;177.200.93.126;40272;201.148.102.83;443;MULTIPLE:MULTIPLE;00:10:24;00:00:41;19685;22975441
HTTPS;TCP;In;192.168.160.12;49509;20.198.162.76;443;ESTABLISHED:ESTABLISHED;23:44:08;23:59:22;19353;1934863
HTTPS;TCP;Out;201.65.78.233;54231;20.198.162.76;443;ESTABLISHED:ESTABLISHED;23:44:08;23:59:22;19353;1934863
HTTPS;TCP;In;192.168.88.35;38142;147.160.188.130;443;TIME_WAIT:TIME_WAIT;00:04:04;00:00:28;19170;19181498
HTTPS;TCP;Out;177.200.93.126;27433;147.160.188.130;443;TIME_WAIT:TIME_WAIT;00:04:04;00:00:28;19170;19181498
HTTPS;TCP;In;192.168.88.35;59862;201.148.102.161;443;TIME_WAIT:TIME_WAIT;00:05:00;00:01:03;18962;17500881
HTTPS;TCP;Out;177.200.93.126;43608;201.148.102.161;443;TIME_WAIT:TIME_WAIT;00:05:00;00:01:03;18962;17500881
HTTPS;TCP;In;192.168.88.35;35312;201.148.102.161;443;ESTABLISHED:ESTABLISHED;02:53:08;21:13:02;18674;14822335
HTTPS;TCP;Out;177.200.93.126;36749;201.148.102.161;443;ESTABLISHED:ESTABLISHED;02:53:08;21:13:02;18674;14822335
SNMP;UDP;In;192.168.198.23;52347;192.168.24.5;161;NO_TRAFFIC:SINGLE;09:30:58;00:00:28;18468;2381769
SNMP;UDP;Out;201.65.78.233;6891;192.168.24.5;161;SINGLE:NO_TRAFFIC;09:30:58;00:00:28;18468;2381769
HTTPS;UDP;In;192.168.88.35;64535;201.148.102.145;443;MULTIPLE:MULTIPLE;00:00:45;00:00:57;18255;20356457
HTTPS;UDP;Out;177.200.93.126;1322;201.148.102.145;443;MULTIPLE:MULTIPLE;00:00:45;00:00:57;18255;20356457
ISAKMP;UDP;Out;177.200.93.126;500;177.200.93.126;500;MULTIPLE:MULTIPLE;06:19:53;00:00:55;18252;1978752
HTTPS;TCP;In;10.100.20.14;32182;20.197.71.89;443;ESTABLISHED:ESTABLISHED;21:43:32;23:59:29;18026;2242882
HTTPS;TCP;Out;201.65.78.233;10824;20.197.71.89;443;ESTABLISHED:ESTABLISHED;21:43:32;23:59:29;18026;2242882
HTTPS;TCP;In;192.168.160.12;59770;20.197.71.89;443;ESTABLISHED:ESTABLISHED;18:38:02;23:59:22;17636;1763863
HTTPS;TCP;Out;201.65.78.233;17027;20.197.71.89;443;ESTABLISHED:ESTABLISHED;18:38:02;23:59:22;17636;1763863
HTTPS;TCP;In;192.168.88.35;48400;201.148.102.161;443;FIN_WAIT_2:ESTABLISHED;00:05:46;00:12:34;17498;17950546
HTTPS;TCP;Out;177.200.93.126;50866;201.148.102.161;443;ESTABLISHED:FIN_WAIT_2;00:05:46;00:12:34;17498;17950546
HTTPS;TCP;In;192.168.170.77;41498;177.184.128.78;443;ESTABLISHED:ESTABLISHED;00:21:39;23:59:58;17331;19636693
HTTPS;TCP;Out;177.200.93.126;43252;177.184.128.78;443;ESTABLISHED:ESTABLISHED;00:21:39;23:59:58;17331;19636693
HTTPS;TCP;In;10.100.20.11;51627;188.172.244.145;443;ESTABLISHED:ESTABLISHED;01:55:45;23:59:19;17274;1410975
HTTPS;TCP;Out;201.65.78.233;4137;188.172.244.145;443;ESTABLISHED:ESTABLISHED;01:55:45;23:59:19;17274;1410975
HTTPS;TCP;In;192.168.88.35;56794;201.148.102.161;443;TIME_WAIT:TIME_WAIT;00:01:57;00:01:23;17136;15102544
HTTPS;TCP;Out;177.200.93.126;61485;201.148.102.161;443;TIME_WAIT:TIME_WAIT;00:01:57;00:01:23;17136;15102544
HTTPS;TCP;In;192.168.170.254;59358;142.251.128.138;443;ESTABLISHED:ESTABLISHED;00:00:25;23:59:49;16896;14413273
HTTPS;TCP;Out;177.200.93.126;40464;142.251.128.138;443;ESTABLISHED:ESTABLISHED;00:00:25;23:59:49;16896;14413273
SIP;UDP;In;186.225.56.199;5060;192.168.160.34;5060;MULTIPLE:MULTIPLE;08:22:23;00:00:55;16603;11037168
SIP;UDP;Out;186.225.56.199;5060;192.168.160.34;5060;MULTIPLE:MULTIPLE;08:22:23;00:00:55;16603;11037168
HTTPS;TCP;In;10.100.20.11;27192;201.73.23.161;443;ESTABLISHED:ESTABLISHED;00:04:47;23:58:38;16478;14791526
HTTPS;TCP;Out;201.65.78.233;24261;201.73.23.161;443;ESTABLISHED:ESTABLISHED;00:04:47;23:58:38;16478;14791526
HTTPS;TCP;In;192.168.88.35;47968;201.148.102.161;443;TIME_WAIT:TIME_WAIT;00:01:37;00:00:15;16424;16682752
HTTPS;TCP;Out;177.200.93.126;54750;201.148.102.161;443;TIME_WAIT:TIME_WAIT;00:01:37;00:00:15;16424;16682752
HTTPS;TCP;In;10.100.20.14;52762;20.198.162.78;443;ESTABLISHED:ESTABLISHED;00:08:03;00:00:00;16098;1691254
HTTPS;TCP;Out;201.65.78.233;43943;20.198.162.78;443;ESTABLISHED:ESTABLISHED;00:08:03;00:00:00;16098;1691254
HTTPS;TCP;In;192.168.195.109;36868;201.148.101.3;443;FIN_WAIT_2:ESTABLISHED;00:28:01;00:09:40;15714;16569500
HTTPS;TCP;Out;177.200.93.126;56668;201.148.101.3;443;ESTABLISHED:FIN_WAIT_2;00:28:01;00:09:40;15714;16569500
HTTP;TCP;In;10.100.20.11;28986;192.168.176.24;3128;ESTABLISHED:ESTABLISHED;12:24:18;23:59:47;15095;1100402
HTTPS;TCP;In;192.168.180.63;57412;52.97.12.114;443;ESTABLISHED:ESTABLISHED;05:30:49;23:59:56;15002;7184031
HTTPS;TCP;Out;177.200.93.126;24563;52.97.12.114;443;ESTABLISHED:ESTABLISHED;05:30:49;23:59:56;15002;7184031
HTTPS;UDP;In;192.168.88.35;43028;177.184.128.76;443;MULTIPLE:MULTIPLE;00:11:06;00:00:51;14765;17392460
HTTPS;UDP;Out;177.200.93.126;16712;177.184.128.76;443;MULTIPLE:MULTIPLE;00:11:06;00:00:51;14765;17392460
HTTPS;TCP;In;192.168.170.67;51244;35.168.64.228;443;ESTABLISHED:ESTABLISHED;16:59:30;23:59:54;14693;3452014
HTTPS;TCP;Out;177.200.93.126;37585;35.168.64.228;443;ESTABLISHED:ESTABLISHED;16:59:30;23:59:54;14693;3452014
HTTPS;TCP;In;10.100.22.32;50764;138.199.4.79;443;ESTABLISHED:ESTABLISHED;15:06:02;23:59:59;14249;644514
HTTPS;TCP;Out;177.200.93.126;42282;138.199.4.79;443;ESTABLISHED:ESTABLISHED;15:06:02;23:59:59;14249;644514
HTTPS;TCP;In;192.168.180.63;65270;157.240.216.60;443;ESTABLISHED:ESTABLISHED;01:57:20;23:59:45;14018;9672540
HTTPS;TCP;Out;177.200.93.126;54890;157.240.216.60;443;ESTABLISHED:ESTABLISHED;01:57:20;23:59:45;14018;9672540
HTTPS;TCP;In;192.168.88.35;39752;192.229.210.42;443;ESTABLISHED:ESTABLISHED;06:20:35;17:40:16;13733;14405654
HTTPS;TCP;Out;177.200.93.126;16695;192.229.210.42;443;ESTABLISHED:ESTABLISHED;06:20:35;17:40:16;13733;14405654
HTTPS;TCP;In;10.100.20.14;53829;20.197.71.89;443;ESTABLISHED:ESTABLISHED;00:15:48;23:59:24;13600;1695339
HTTPS;TCP;Out;201.65.78.233;27663;20.197.71.89;443;ESTABLISHED:ESTABLISHED;00:15:48;23:59:24;13600;1695339
HTTPS;TCP;In;192.168.88.35;47378;201.148.102.161;443;ESTABLISHED:ESTABLISHED;00:01:18;23:59:53;13510;14252920
HTTPS;TCP;Out;177.200.93.126;35817;201.148.102.161;443;ESTABLISHED:ESTABLISHED;00:01:18;23:59:53;13510;14252920
HTTPS;TCP;In;192.168.196.21;62060;128.14.249.252;443;TIME_WAIT:TIME_WAIT;00:06:37;00:00:05;13359;14329777
HTTPS;TCP;Out;201.65.78.233;24509;128.14.249.252;443;TIME_WAIT:TIME_WAIT;00:06:37;00:00:05;13359;14329777
HTTPS;TCP;In;192.168.87.162;42468;81.28.14.13;443;FIN_WAIT_2:ESTABLISHED;00:06:57;00:11:45;13082;13897783
HTTPS;TCP;Out;177.200.93.126;22874;81.28.14.13;443;ESTABLISHED:FIN_WAIT_2;00:06:57;00:11:45;13082;13897783
HTTPS;UDP;In;192.168.88.35;1784;201.148.102.161;443;MULTIPLE:MULTIPLE;00:11:37;00:00:53;13055;13092106
HTTPS;UDP;Out;177.200.93.126;3826;201.148.102.161;443;MULTIPLE:MULTIPLE;00:11:37;00:00:53;13055;13092106
HTTPS;TCP;In;192.168.88.35;36440;151.101.94.73;443;ESTABLISHED:ESTABLISHED;00:00:51;23:59:59;12846;11775804
HTTPS;TCP;Out;177.200.93.126;20261;151.101.94.73;443;ESTABLISHED:ESTABLISHED;00:00:51;23:59:59;12846;11775804
HTTPS;UDP;In;192.168.88.35;57349;201.148.102.161;443;MULTIPLE:MULTIPLE;00:02:01;00:00:24;12671;13864629
HTTPS;UDP;Out;177.200.93.126;11558;201.148.102.161;443;MULTIPLE:MULTIPLE;00:02:01;00:00:24;12671;13864629
HTTPS;UDP;In;192.168.88.35;47584;201.148.102.161;443;MULTIPLE:MULTIPLE;00:01:55;00:00:59;12613;13115844
HTTPS;UDP;Out;177.200.93.126;48646;201.148.102.161;443;MULTIPLE:MULTIPLE;00:01:55;00:00:59;12613;13115844
HTTPS;TCP;In;10.100.22.29;56711;52.217.192.2;443;ESTABLISHED:ESTABLISHED;00:00:19;00:00:00;12439;10578878
HTTPS;TCP;Out;177.200.93.126;44395;52.217.192.2;443;ESTABLISHED:ESTABLISHED;00:00:19;00:00:00;12439;10578878
HTTPS;TCP;In;177.207.144.142;59165;201.65.78.233;443;ESTABLISHED:ESTABLISHED;00:05:05;00:00:00;12189;11074801
HTTPS;TCP;In;192.168.88.35;56774;192.229.210.42;443;ESTABLISHED:ESTABLISHED;01:16:23;22:44:45;12085;11051364
HTTPS;TCP;Out;177.200.93.126;26344;192.229.210.42;443;ESTABLISHED:ESTABLISHED;01:16:23;22:44:45;12085;11051364
HTTPS;TCP;In;192.168.88.35;55048;201.148.102.161;443;ESTABLISHED:ESTABLISHED;00:03:16;23:58:58;11899;11976465
HTTPS;TCP;Out;177.200.93.126;17738;201.148.102.161;443;ESTABLISHED:ESTABLISHED;00:03:16;23:58:58;11899;11976465
HTTPS;UDP;In;192.168.88.35;47581;157.240.216.63;443;MULTIPLE:MULTIPLE;01:28:40;00:00:57;11897;8333652
HTTPS;UDP;Out;177.200.93.126;23026;157.240.216.63;443;MULTIPLE:MULTIPLE;01:28:40;00:00:57;11897;8333652
HTTPS;TCP;In;10.100.20.11;2645;20.198.162.78;443;ESTABLISHED:ESTABLISHED;01:55:34;23:59:33;11745;1500208
HTTPS;TCP;Out;201.65.78.233;48735;20.198.162.78;443;ESTABLISHED:ESTABLISHED;01:55:34;23:59:33;11745;1500208
HTTPS;UDP;In;192.168.180.63;28109;201.148.102.161;443;MULTIPLE:MULTIPLE;02:37:50;00:00:59;11597;11747073
HTTPS;UDP;Out;177.200.93.126;11247;201.148.102.161;443;MULTIPLE:MULTIPLE;02:37:50;00:00:59;11597;11747073
HTTPS;TCP;In;192.168.160.12;63076;20.198.162.78;443;ESTABLISHED:ESTABLISHED;06:25:43;23:59:22;11472;1169307
HTTPS;TCP;Out;201.65.78.233;45356;20.198.162.78;443;ESTABLISHED:ESTABLISHED;06:25:43;23:59:22;11472;1169307
HTTPS;TCP;In;192.168.88.35;42106;23.37.229.115;443;ESTABLISHED:ESTABLISHED;21:08:58;02:51:55;11389;10278692
HTTPS;TCP;Out;177.200.93.126;63344;23.37.229.115;443;ESTABLISHED:ESTABLISHED;21:08:58;02:51:55;11389;10278692
HTTPS;TCP;In;192.168.88.35;58110;201.148.102.162;443;TIME_WAIT:TIME_WAIT;00:06:33;00:01:27;11340;10622004
HTTPS;TCP;Out;177.200.93.126;39199;201.148.102.162;443;TIME_WAIT:TIME_WAIT;00:06:33;00:01:27;11340;10622004
HTTPS;TCP;In;192.168.88.35;50388;8.240.64.252;443;TIME_WAIT:TIME_WAIT;00:01:32;00:01:00;11241;10367763
HTTPS;TCP;Out;177.200.93.126;13291;8.240.64.252;443;TIME_WAIT:TIME_WAIT;00:01:32;00:01:00;11241;10367763
HTTPS;UDP;In;192.168.88.35;38811;201.148.102.161;443;MULTIPLE:MULTIPLE;00:14:25;00:00:59;11106;12480287
HTTPS;UDP;Out;177.200.93.126;15859;201.148.102.161;443;MULTIPLE:MULTIPLE;00:14:25;00:00:59;11106;12480287
HTTPS;UDP;In;192.168.196.14;60349;177.184.128.79;443;MULTIPLE:MULTIPLE;00:03:46;00:00:58;10958;12653667
HTTPS;UDP;Out;177.200.93.126;29610;177.184.128.79;443;MULTIPLE:MULTIPLE;00:03:46;00:00:58;10958;12653667
HTTPS;TCP;In;192.168.88.35;40838;201.148.102.161;443;ESTABLISHED:ESTABLISHED;00:02:17;23:57:56;10936;10991927
HTTPS;TCP;Out;177.200.93.126;4422;201.148.102.161;443;ESTABLISHED:ESTABLISHED;00:02:17;23:57:56;10936;10991927
HTTP;TCP;In;192.168.195.102;59796;34.120.126.96;80;CLOSING:ESTABLISHED;00:23:18;00:03:14;10712;10212157
HTTP;TCP;Out;177.200.93.126;37046;34.120.126.96;80;ESTABLISHED:CLOSING;00:23:18;00:03:14;10712;10212157
HTTPS;TCP;In;192.168.88.35;48876;201.148.102.161;443;TIME_WAIT:TIME_WAIT;00:01:27;00:00:41;10583;10399390
HTTPS;TCP;Out;177.200.93.126;20475;201.148.102.161;443;TIME_WAIT:TIME_WAIT;00:01:27;00:00:41;10583;10399390
HTTPS;UDP;In;192.168.170.92;48616;128.14.87.178;443;MULTIPLE:MULTIPLE;00:02:15;00:00:36;10528;9413382
HTTPS;UDP;Out;177.200.93.126;44789;128.14.87.178;443;MULTIPLE:MULTIPLE;00:02:15;00:00:36;10528;9413382
HTTPS;TCP;In;192.168.170.92;40830;104.16.56.6;443;ESTABLISHED:ESTABLISHED;15:55:00;08:11:34;10421;4662322
HTTPS;TCP;Out;177.200.93.126;1929;104.16.56.6;443;ESTABLISHED:ESTABLISHED;15:55:00;08:11:34;10421;4662322
HTTPS;TCP;In;192.168.88.35;48052;201.148.102.161;443;ESTABLISHED:ESTABLISHED;00:01:14;23:59:53;10393;10592384
HTTPS;TCP;Out;177.200.93.126;31289;201.148.102.161;443;ESTABLISHED:ESTABLISHED;00:01:14;23:59:53;10393;10592384
HTTP;TCP;In;192.168.170.92;49232;101.33.24.210;80;FIN_WAIT_2:ESTABLISHED;00:14:39;00:02:54;10360;8428437
HTTP;TCP;Out;177.200.93.126;50227;101.33.24.210;80;ESTABLISHED:FIN_WAIT_2;00:14:39;00:02:54;10360;8428437
HTTPS;TCP;In;192.168.88.35;47958;201.148.102.161;443;TIME_WAIT:TIME_WAIT;00:01:59;00:00:01;10339;10145444
HTTPS;TCP;Out;177.200.93.126;57493;201.148.102.161;443;TIME_WAIT:TIME_WAIT;00:01:59;00:00:01;10339;10145444
HTTPS;TCP;In;192.168.188.189;37980;177.53.92.73;443;ESTABLISHED:ESTABLISHED;00:00:35;00:00:00;10329;13088370
HTTPS;TCP;Out;177.200.93.126;16454;177.53.92.73;443;ESTABLISHED:ESTABLISHED;00:00:35;00:00:00;10329;13088370
HTTPS;UDP;In;192.168.170.92;38525;128.14.87.174;443;MULTIPLE:MULTIPLE;00:02:00;00:00:36;10316;8863345
HTTPS;UDP;Out;177.200.93.126;25200;128.14.87.174;443;MULTIPLE:MULTIPLE;00:02:00;00:00:36;10316;8863345
HTTPS;TCP;In;10.100.22.29;56709;52.217.232.2;443;FIN_WAIT_2:FIN_WAIT_2;00:00:37;00:01:07;10135;8044100
HTTPS;TCP;Out;177.200.93.126;58285;52.217.232.2;443;FIN_WAIT_2:FIN_WAIT_2;00:00:37;00:01:07;10135;8044100
HTTPS;TCP;In;192.168.88.35;46508;144.195.10.158;443;ESTABLISHED:ESTABLISHED;05:52:30;18:28:07;10040;1197389
HTTPS;TCP;Out;177.200.93.126;35135;144.195.10.158;443;ESTABLISHED:ESTABLISHED;05:52:30;18:28:07;10040;1197389
HTTPS;TCP;In;192.168.180.52;51507;177.54.145.44;443;ESTABLISHED:ESTABLISHED;08:34:08;23:59:55;9905;449242
HTTPS;TCP;Out;177.200.93.126;38704;177.54.145.44;443;ESTABLISHED:ESTABLISHED;08:34:08;23:59:55;9905;449242
HTTPS;TCP;In;192.168.180.52;62647;189.1.174.45;443;ESTABLISHED:ESTABLISHED;08:32:55;23:59:56;9879;445571
HTTPS;TCP;Out;177.200.93.126;64257;189.1.174.45;443;ESTABLISHED:ESTABLISHED;08:32:55;23:59:56;9879;445571
HTTPS;TCP;In;192.168.88.35;38310;147.160.188.130;443;ESTABLISHED:ESTABLISHED;00:01:01;23:59:35;9314;9681517
HTTPS;TCP;Out;177.200.93.126;33659;147.160.188.130;443;ESTABLISHED:ESTABLISHED;00:01:01;23:59:35;9314;9681517
HTTPS;TCP;In;192.168.180.14;64337;177.54.145.79;443;ESTABLISHED:ESTABLISHED;08:17:46;23:59:55;9293;420638
HTTPS;TCP;Out;177.200.93.126;64285;177.54.145.79;443;ESTABLISHED:ESTABLISHED;08:17:46;23:59:55;9293;420638
HTTPS;TCP;In;192.168.180.114;58333;138.199.4.71;443;ESTABLISHED:ESTABLISHED;08:06:46;23:59:54;9287;420121
HTTPS;TCP;Out;177.200.93.126;24305;138.199.4.71;443;ESTABLISHED:ESTABLISHED;08:06:46;23:59:54;9287;420121
HTTPS;TCP;In;192.168.180.114;63408;138.199.4.74;443;ESTABLISHED:ESTABLISHED;08:12:42;23:59:55;9270;423295
HTTPS;TCP;Out;177.200.93.126;29418;138.199.4.74;443;ESTABLISHED:ESTABLISHED;08:12:42;23:59:55;9270;423295
HTTPS;TCP;In;192.168.180.78;56404;177.54.145.71;443;ESTABLISHED:ESTABLISHED;08:13:25;23:59:57;9240;419072
HTTPS;TCP;Out;177.200.93.126;43310;177.54.145.71;443;ESTABLISHED:ESTABLISHED;08:13:25;23:59:57;9240;419072
HTTPS;TCP;In;192.168.180.114;60926;92.38.150.63;443;ESTABLISHED:ESTABLISHED;08:12:29;23:59:53;9203;418536
HTTPS;TCP;Out;177.200.93.126;11052;92.38.150.63;443;ESTABLISHED:ESTABLISHED;08:12:29;23:59:53;9203;418536
HTTPS;TCP;In;192.168.180.78;50113;177.54.145.44;443;ESTABLISHED:ESTABLISHED;08:08:49;23:59:54;9167;414385
HTTPS;TCP;Out;177.200.93.126;27241;177.54.145.44;443;ESTABLISHED:ESTABLISHED;08:08:49;23:59:54;9167;414385
HTTPS;TCP;In;192.168.180.78;49680;138.199.4.71;443;ESTABLISHED:ESTABLISHED;08:08:39;23:59:52;9160;414316
HTTPS;TCP;Out;177.200.93.126;47460;138.199.4.71;443;ESTABLISHED:ESTABLISHED;08:08:39;23:59:52;9160;414316
HTTPS;TCP;In;192.168.180.114;49706;189.1.174.45;443;ESTABLISHED:ESTABLISHED;08:06:03;23:59:56;9141;414018
HTTPS;TCP;Out;177.200.93.126;23936;189.1.174.45;443;ESTABLISHED:ESTABLISHED;08:06:03;23:59:56;9141;414018
HTTPS;TCP;In;192.168.180.78;50196;177.54.145.38;443;ESTABLISHED:ESTABLISHED;08:07:29;23:59:57;9130;412426
HTTPS;TCP;Out;177.200.93.126;47854;177.54.145.38;443;ESTABLISHED:ESTABLISHED;08:07:29;23:59:57;9130;412426
HTTPS;TCP;In;192.168.180.78;50088;92.38.150.70;443;ESTABLISHED:ESTABLISHED;08:07:56;23:59:58;9095;412139
HTTPS;TCP;Out;177.200.93.126;58724;92.38.150.70;443;ESTABLISHED:ESTABLISHED;08:07:56;23:59:58;9095;412139
HTTPS;TCP;In;192.168.180.78;57467;189.1.174.45;443;ESTABLISHED:ESTABLISHED;08:09:53;23:59:56;9093;411494
HTTPS;TCP;Out;177.200.93.126;43311;189.1.174.45;443;ESTABLISHED:ESTABLISHED;08:09:53;23:59:56;9093;411494
HTTPS;TCP;In;192.168.88.35;38412;201.148.102.161;443;FIN_WAIT_2:ESTABLISHED;00:08:04;00:09:38;9020;9002999
HTTPS;TCP;Out;177.200.93.126;21350;201.148.102.161;443;ESTABLISHED:FIN_WAIT_2;00:08:04;00:09:38;9020;9002999
HTTPS;TCP;In;192.168.180.14;64616;92.38.150.65;443;ESTABLISHED:ESTABLISHED;08:03:21;23:59:57;9007;408547
HTTPS;TCP;Out;177.200.93.126;34089;92.38.150.65;443;ESTABLISHED:ESTABLISHED;08:03:21;23:59:57;9007;408547
HTTPS;TCP;In;192.168.180.114;60401;138.199.4.70;443;ESTABLISHED:ESTABLISHED;07:56:01;23:59:53;8913;405632
HTTPS;TCP;Out;177.200.93.126;44022;138.199.4.70;443;ESTABLISHED:ESTABLISHED;07:56:01;23:59:53;8913;405632
HTTPS;UDP;In;192.168.88.35;37295;157.240.226.63;443;MULTIPLE:MULTIPLE;00:24:56;00:00:57;8888;5596653
HTTPS;UDP;Out;201.65.78.233;23239;157.240.226.63;443;MULTIPLE:MULTIPLE;00:24:56;00:00:57;8888;5596653
HTTPS;TCP;In;192.168.180.114;49680;138.199.4.69;443;ESTABLISHED:ESTABLISHED;07:55:54;23:59:57;8864;400819
HTTPS;TCP;Out;177.200.93.126;61718;138.199.4.69;443;ESTABLISHED:ESTABLISHED;07:55:54;23:59:57;8864;400819
HTTPS;TCP;In;192.168.170.254;59096;142.251.128.138;443;ESTABLISHED:ESTABLISHED;00:03:02;23:57:07;8855;7830647
HTTPS;TCP;Out;177.200.93.126;47844;142.251.128.138;443;ESTABLISHED:ESTABLISHED;00:03:02;23:57:07;8855;7830647
HTTPS;TCP;In;192.168.180.114;57391;177.54.145.34;443;ESTABLISHED:ESTABLISHED;07:51:44;23:59:55;8822;402151
HTTPS;TCP;Out;177.200.93.126;38196;177.54.145.34;443;ESTABLISHED:ESTABLISHED;07:51:44;23:59:55;8822;402151
HTTPS;TCP;In;192.168.180.114;61280;138.199.4.77;443;ESTABLISHED:ESTABLISHED;07:46:29;23:59:57;8818;400187
HTTPS;TCP;Out;177.200.93.126;50142;138.199.4.77;443;ESTABLISHED:ESTABLISHED;07:46:29;23:59:57;8818;400187
HTTPS;TCP;In;192.168.180.52;53847;138.199.4.78;443;ESTABLISHED:ESTABLISHED;08:01:37;23:59:58;8807;400490
HTTPS;TCP;Out;177.200.93.126;30753;138.199.4.78;443;ESTABLISHED:ESTABLISHED;08:01:37;23:59:58;8807;400490
HTTPS;TCP;In;192.168.180.14;54995;177.54.145.76;443;ESTABLISHED:ESTABLISHED;08:01:33;23:59:52;8807;400672
HTTPS;TCP;Out;177.200.93.126;42366;177.54.145.76;443;ESTABLISHED:ESTABLISHED;08:01:33;23:59:52;8807;400672
HTTPS;TCP;In;192.168.180.114;53650;138.199.4.74;443;ESTABLISHED:ESTABLISHED;07:49:38;23:59:58;8731;396395
HTTPS;TCP;Out;177.200.93.126;61741;138.199.4.74;443;ESTABLISHED:ESTABLISHED;07:49:38;23:59:58;8731;396395
HTTPS;TCP;In;192.168.180.114;49672;138.199.4.76;443;ESTABLISHED:ESTABLISHED;07:49:48;23:59:59;8665;392083
HTTPS;TCP;Out;177.200.93.126;5959;138.199.4.76;443;ESTABLISHED:ESTABLISHED;07:49:48;23:59:59;8665;392083
HTTPS;TCP;In;192.168.88.35;58036;201.148.102.162;443;TIME_WAIT:TIME_WAIT;00:00:25;00:01:23;8654;8345130
HTTPS;TCP;Out;177.200.93.126;32755;201.148.102.162;443;TIME_WAIT:TIME_WAIT;00:00:25;00:01:23;8654;8345130
HTTPS;TCP;In;192.168.196.69;53128;177.54.145.71;443;ESTABLISHED:ESTABLISHED;06:04:38;23:59:56;8634;405999
HTTPS;TCP;Out;201.65.78.233;52094;177.54.145.71;443;ESTABLISHED:ESTABLISHED;06:04:38;23:59:56;8634;405999
HTTPS;TCP;In;192.168.180.114;55638;138.199.4.76;443;ESTABLISHED:ESTABLISHED;07:56:27;23:59:52;8632;391910
